ThumbnailId,videoImg,videoId,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name,ThumbnailPath,VideoPath
3131539841,https://sagafit.virtuagym.com/thumb/activity/picture/6c1c491a7ca5e4822770e9c811477a24bc91.png,2023_id0150.mp4,Olas verticales,strength,"Hombros, Bíceps, Abdominales - Abdominales rectos, Cuádriceps, Antebrazos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539840,https://sagafit.virtuagym.com/thumb/activity/picture/503860a9a4df8b6582a49e5e0b506ccf5677.png,2023_id0151.mp4,Olas frontales,strength,"Hombros, Oblicuos, Cuádriceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539839,https://sagafit.virtuagym.com/thumb/activity/picture/4b3aae97b7b6da4bf0eb123bc6acca270720.png,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539838,https://sagafit.virtuagym.com/thumb/activity/picture/6510d2dbcd5fcf6204821830c5ce95f5630f.png,2023_sid0001.mp4,Remo T-Bar - Barra,strength,"Zona cervical, Hombros parte trasera, Bíceps, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539837,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539836,https://sagafit.virtuagym.com/thumb/activity/picture/4f0ef0b20f38f201b3ef2cea92ef8efed51e.png,2023_oa031.mp4,Curl martillo,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3131539835,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9941830&day_id=18512216,9941830,18512216,día 3,videofitness\9941830\día 3\images,videofitness\9941830\día 3
3617669446,https://sagafit.virtuagym.com/thumb/activity/picture/9ed9d491295281c336cba614ee67ac5ee528.png,2023_cm002.mp4,"Entrenador elíptico, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669445,https://sagafit.virtuagym.com/thumb/activity/picture/6afd162e6da6de14f230f069b3ae2b5aec26.png,2023_kettler057.mp4,Remo - Entrenador en suspensión,strength,"Zona cervical, Bíceps, Dorsales, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669444,https://sagafit.virtuagym.com/thumb/activity/picture/d5222ac005f88c2ce194286c1b4b1469b5bd.png,2023_sid0022.mp4,Jalones en maquina,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669443,https://sagafit.virtuagym.com/thumb/activity/picture/4b3aae97b7b6da4bf0eb123bc6acca270720.png,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669442,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669441,https://sagafit.virtuagym.com/thumb/activity/picture/1a67a56643b88f47dc15ad0bbffc861b9263.png,2023_sid0002.mp4,Remo en polea baja- Polea,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669440,https://sagafit.virtuagym.com/thumb/activity/picture/6510d2dbcd5fcf6204821830c5ce95f5630f.png,2023_sid0001.mp4,Remo T-Bar - Barra,strength,"Zona cervical, Hombros parte trasera, Bíceps, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669438,https://sagafit.virtuagym.com/thumb/activity/picture/34f4ca0802fc0263df4cd96bf9f83612c5d7.png,2023_herman006.mp4,Curl de bíceps inclinado - Mancuernas,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669437,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669436,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818874,9163915,16818874,día 1,videofitness\9163915\día 1\images,videofitness\9163915\día 1
3617669457,https://sagafit.virtuagym.com/thumb/activity/picture/eac7aaef65bd90736aa12fea42f7c36ade8c.png,2023_kv002.mp4,Eliptica,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669456,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669455,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669454,https://sagafit.virtuagym.com/thumb/activity/picture/c5ac4d99ce21061292ba37c651097f6c5da9.png,2023_gl006.mp4,Curl femoral sentado,strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669453,https://sagafit.virtuagym.com/thumb/activity/picture/e0c715f71adb4df8c73bb08430c3d8e40781.png,2023_gl003.mp4,Máquina para abductores de piernas sentado,strength,Abductor ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669452,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669451,https://sagafit.virtuagym.com/thumb/activity/picture/d3785b9ffda3212857d7898ca4ab5e296356.png,2023_id4196.mp4,"Hip thrust - DB, Bench",strength,"Glúteos, Zona lumbar, Corvas, Cuádriceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669450,https://sagafit.virtuagym.com/thumb/activity/picture/06e437f3e4dcfed878e828e6e9d42710d298.png,2023_gs001.mp4,Máquina de press de hombros,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669449,https://sagafit.virtuagym.com/thumb/activity/picture/3b636f8770da10da0075ea8480a15a59c74a.png,2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669448,https://sagafit.virtuagym.com/thumb/activity/picture/1cc6d82da572423adb4fb6a04891d723ee44.png,2023_ds001.mp4,Elevaciones laterales de pie - mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669447,https://sagafit.virtuagym.com/thumb/activity/picture/418926c223e44a25495994d9d85859735c4a.png,2023_cm005.mp4,Cinta de correr a 6 km/h ~ 3,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818875,9163915,16818875,día 2,videofitness\9163915\día 2\images,videofitness\9163915\día 2
3617669467,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669466,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669465,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669464,https://sagafit.virtuagym.com/thumb/activity/picture/b02f2a08c64577199c06ad3eb592e5dcbee4.png,2023_gc003.mp4,Contractora,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669463,https://sagafit.virtuagym.com/thumb/activity/picture/3afe2d9e521e9b49bf253919bd584c18dff5.png,2023_oa047.mp4,Fondos de tríceps - Caja,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669462,https://sagafit.virtuagym.com/thumb/activity/picture/b50159cbd11c9f236e5ba8909c714782ac8a.png,2023_gt001.mp4,Extension de codo - Polea,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669461,https://sagafit.virtuagym.com/thumb/activity/picture/fc08e61b27ac428a6e21496ae4a12a56c3e6.png,2023_herman032.mp4,Extension de codo de pie - Mancuerna,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
3617669460,https://sagafit.virtuagym.com/thumb/activity/picture/418926c223e44a25495994d9d85859735c4a.png,2023_cm005.mp4,Cinta de correr a 6 km/h ~ 3,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9163915&day_id=16818876,9163915,16818876,día 3,videofitness\9163915\día 3\images,videofitness\9163915\día 3
2218815655,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815654,https://sagafit.virtuagym.com/thumb/activity/picture/6afd162e6da6de14f230f069b3ae2b5aec26.png,2023_kettler057.mp4,Remo - Entrenador en suspensión,strength,"Zona cervical, Bíceps, Dorsales, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815653,https://sagafit.virtuagym.com/thumb/activity/picture/06e437f3e4dcfed878e828e6e9d42710d298.png,2023_gs001.mp4,Máquina de press de hombros,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815652,https://sagafit.virtuagym.com/thumb/activity/picture/d5222ac005f88c2ce194286c1b4b1469b5bd.png,2023_sid0022.mp4,Jalones en maquina,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815651,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815650,https://sagafit.virtuagym.com/thumb/activity/picture/bcde2b26ab75a907f33c825bc74e8892576e.png,2023_id0254.mp4,Jalón dorsal agarre supino,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815649,https://sagafit.virtuagym.com/thumb/activity/picture/e932c9222054671bad7c113b04d3a879cd22.png,2023_gi001.mp4,Maquina de biceps predicador,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815648,https://sagafit.virtuagym.com/thumb/activity/picture/34f4ca0802fc0263df4cd96bf9f83612c5d7.png,2023_herman006.mp4,Curl de bíceps inclinado - Mancuernas,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815647,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
2218815646,https://sagafit.virtuagym.com/thumb/activity/picture/9ed9d491295281c336cba614ee67ac5ee528.png,2023_cm002.mp4,"Entrenador elíptico, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=7979318&day_id=14380457,7979318,14380457,día 1,videofitness\7979318\día 1\images,videofitness\7979318\día 1
